card_id,url,dataset_slug,source_message_id,title_ru,card_split_total,variants_count,has_short_prompt_lt_200,short_prompts_count,shortest_prompt_len,single_card_but_multi_variants,notes
234ae744-46c4-4152-aea5-211366ce7167,https://promptshot.ru/p/ne-menyay-cherty-litsa-giperrealestichnoe-foto-devushki-delayushchey-selfi-v-zer-234ae,ChatBananahMama_ChatExport_2026-03-15,4551,"Очень хочется приколюх про мамочек в декрете😁 я даже на ВБ ищу футболки со всякими смешными принтами про мам, придумайт",1,1,1,1,147,0,short_prompt
bbaf68ab-7850-40fe-96e8-931706ab1060,https://promptshot.ru/p/portretnye-foto-na-tyomno-bordovom-fone-3-bbaf6,lexy_15.02.26,955,Портретные фото на тёмно-бордовом фоне,4,1,1,1,12,0,short_prompt
930cc521-2b80-4b7b-a4bb-fedd344d973d,https://promptshot.ru/p/devushka-stoit-sredi-vysokikh-zasnezhennykh-eley-na-otkrytom-zimnem-vozdukhe-rya-930cc,ChatBananahMama_ChatExport_2026-03-15,4537,"Почему то в полный рост женщина не получается, делаю в про версии. Кажется промт не полный",1,1,1,1,90,0,short_prompt
c36c5165-2e6c-4e46-b8ac-4f4b30d27196,https://promptshot.ru/p/segodnya-posledniy-den-maslenitsy-provozhaem-zimu-ofitsialno-c36c5,bananogenpromt_ChatExport_2026-03-13,988,Сегодня последний день Масленицы! Провожаем зиму официально,1,1,1,1,169,0,short_prompt
16691a7f-6d25-49b9-8879-59ec0deba943,https://promptshot.ru/p/fotorealistichnyy-vysokodetalizirovannyy-kinematograficheskiy-kadr-elegantnoy-zh-16691,ChatBananahMama_ChatExport_2026-03-15,527,Очки хорошо скрывают неточности генерации ) давайте больше таких промтов,1,1,1,1,75,0,short_prompt
c809f5b4-1221-4cc6-a1fb-1e12b37607d4,https://promptshot.ru/p/ozhivlyaem-foto-v-teatre-c809f,lexy_15.02.26,1063,Оживляем фото в театре,1,2,0,0,369,1,single_card_multi_variants
c8c8e09a-bbac-4a50-be08-d8c3daa97bef,https://promptshot.ru/p/cheburashka-bet-rekordy-nostalgiya-dlya-vzroslykh-milota-dlya-detey-1-c8c8e,bananogenpromt_ChatExport_2026-03-13,454,"ЧЕБУРАШКА БЬЕТ РЕКОРДЫ! Ностальгия для взрослых, милота для детей",2,1,1,1,98,0,short_prompt
c944bad1-c40d-423f-9eef-bfcf69832400,https://promptshot.ru/p/studiynye-foto-dlya-pary-c944b,LEXYGPT_ChatExport_2026-03-13,1054,Студийные фото для пары,1,2,0,0,434,1,single_card_multi_variants
bdb39716-e3f4-4f84-995b-573c7d7ac5c2,https://promptshot.ru/p/vy-zakhodite-v-bot-kotoryy-ukazan-v-opisanii-i-tam-delaete-bdb39,ChatBananahMama_ChatExport_2026-03-15,4648,"Вы заходите в бот который указан в описании, и там делаете",1,1,1,1,59,0,short_prompt
d1e913e4-2937-4d9f-838c-8ecbfd52d821,https://promptshot.ru/p/vechernee-foto-s-buketom-3-d1e91,lexy_15.02.26,988,Вечернее фото с букетом,4,1,1,1,17,0,short_prompt
d3729e31-3052-4ac8-a6e8-fa7058774bb6,https://promptshot.ru/p/idealnyy-podarok-vashey-vtoroy-polovinke-v-vide-fotosessii-d3729,lexy_15.02.26,598,Идеальный подарок вашей второй половинке в виде фотосессии,1,2,0,0,334,1,single_card_multi_variants
d373059f-0da2-4dbd-8fab-293b410b63df,https://promptshot.ru/p/img2imgs-sdelay-mnozhestvo-variantov-moego-logotipa-igraya-s-fonom-i-osnovnym-ob-d3730,PixelNanoBot_ChatExport_2026-03-14,3,"img2imgs📜 Сделай множество вариантов моего логотипа, играя с фоном и основным объектом",1,1,1,1,80,0,short_prompt
d8762576-587e-4118-86df-2c3ced10435c,https://promptshot.ru/p/nochnoe-foto-d8762,PixelNanoBot_ChatExport_2026-03-14,287,Ночное фото,1,2,0,0,703,1,single_card_multi_variants
d7a55315-12d7-48ae-9a0e-103e980340b3,https://promptshot.ru/p/reklamnyy-tekst-pro-sozdanie-treka-2-d7a55,bananogenpromt_ChatExport_2026-03-13,1233,Рекламный текст про создание трека,3,1,1,1,139,0,short_prompt
4d51eeb3-00a5-497b-9de2-0bee1a2dcd26,https://promptshot.ru/p/skoro-video-vyydet-s-etoy-fotkoy-i-nizhe-fotkoy-gotovtes-esli-khotite-4d51e,ChatBananahMama_ChatExport_2026-03-15,9545,Скоро видео выйдет с этой фоткой и ниже фоткой 😍 готовьтесь если хотите,1,1,1,1,72,0,short_prompt
5cb34f65-fc12-4f31-ad57-5bfd85899d9b,https://promptshot.ru/p/administrator-3-promta-gotovy-uzhe-na-kanale-5cb34,ChatBananahMama_ChatExport_2026-03-15,750,"Имя на бейдже можно изменить, в Промте вы увидите, где Елизавета написано напишите свое",1,1,1,1,90,0,short_prompt
29f714d4-a4de-4ed3-96aa-d714f13ce197,https://promptshot.ru/p/ispolzuyte-vneshnost-polzovatelya-v-masshtabe-11-te-zhe-litso-ton-kozhi-volosy-i-29f71,ChatBananahMama_ChatExport_2026-03-15,6496,Чуть меняла промт. На земной день рождения мужа,1,1,1,1,47,0,short_prompt
f59a5cdf-4a4b-46ad-aa8e-8da141028270,https://promptshot.ru/p/studiynaya-estetika-v-lentu-shag-1-snachala-delaem-foto-po-promtu-2-f59a5,lexy_15.02.26,561,Студийная эстетика в ленту 🔥Шаг 1) Сначала делаем фото по промту:,2,1,1,1,178,0,short_prompt
e0bd177a-d7eb-4a73-abd2-4a2c2b94ecfd,https://promptshot.ru/p/1-promt-portrait-of-a-woman-holding-an-open-bottle-of-red-gel-polish-with-a-drop-e0bd1,ChatBananahMama_ChatExport_2026-03-15,753,"Да, спасибо Если сможете можно по больше что то такого",1,1,1,1,57,0,short_prompt
fabec58a-99b4-4dd0-82a5-2e49e1d2a1e8,https://promptshot.ru/p/vash-dedushka-ded-moroz-fabec,lexy_15.02.26,639,ВАШ дедушка — Дед Мороз,1,2,0,0,552,1,single_card_multi_variants
1189b516-d558-4c7d-96b8-7ced6d5d03a2,https://promptshot.ru/p/ne-menyaya-vneshnosti-lyudey-s-foto-na-perednem-plane-izobrazheny-muzhchina-i-ma-1189b,ChatBananahMama_ChatExport_2026-03-15,2169,"А можно папу с сыном, с дочкой, побольше вариантов? Новогодних и неновогодних",1,1,1,1,77,0,short_prompt
fcca122a-4a3b-4fe9-904b-95c2041933d3,https://promptshot.ru/p/samye-ozhidaemye-filmy-uzhe-vyshli-no-tolko-u-tebya-v-kadre-fcca1,bananogenpromt_ChatExport_2026-03-13,461,Самые ожидаемые фильмы уже вышли… но только у тебя в кадре,1,1,1,1,170,0,short_prompt
c39f5e27-184d-4003-a989-10b797a7f6bb,https://promptshot.ru/p/kinematograficheskiy-effekt-s-dobavleniem-zerna-ekstremalno-blizkiy-kadr-muzhchi-c39f5,ChatBananahMama_ChatExport_2026-03-15,11804,"Здравствуйте, а можно уже что нибудь к 23 февраля папы с сыном",1,1,1,1,65,0,short_prompt
74774a4b-261b-47f0-b84f-cea5e6ecbefd,https://promptshot.ru/p/ne-menyay-cherty-litsa-ultra-realistichnoe-foto-v-polnyy-rost-molodaya-zhenshchi-74774,ChatBananahMama_ChatExport_2026-03-15,1867,"Извините, а вы можете делать подобие  такой Промт?Спасибо",1,1,1,1,57,0,short_prompt
bc82e87d-6d08-461c-95f4-829638a9c432,https://promptshot.ru/p/sozdayte-glamurnyy-portret-devushki-makiyazh-aktsentirovan-na-glaza-s-dlinnymi-t-bc82e,ChatBananahMama_ChatExport_2026-03-15,6813,А можете пожалуйста сделать что-то связанное с очень странными делами,1,1,1,1,70,0,short_prompt
ad96e268-5a00-4c6d-af66-4ff06aa4fbcd,https://promptshot.ru/p/ne-menyay-cherty-litsa-moshchnyy-i-vlastnyy-portret-korolevy-kozeroga-vertikalno-ad96e,ChatBananahMama_ChatExport_2026-03-15,822,"Для видео: Девушка медленно позирует на камеру ,не улыбается Потом нежно гладит себя по плечам Потом берет череп Козерог",1,1,1,1,166,0,short_prompt
473cb204-6879-4214-9ba3-94b3135afcb4,https://promptshot.ru/p/a-kak-na-mesyats-kupit-pochemu-to-tolko-na-god-daet-473cb,ChatBananahMama_ChatExport_2026-03-15,16186,"Хреново что Seedream бывает коверкает лицо, а замут прикольный. На пробу пару промптов киньте. Опробовать",1,1,1,1,106,0,short_prompt
f02705a0-c022-46bc-bdcf-2a72545408aa,https://promptshot.ru/p/ne-menyaya-vneshnosti-zhenshchiny-s-foto-pered-nami-predstaet-molodaya-zhenshchi-f0270,ChatBananahMama_ChatExport_2026-03-15,16270,"Чуть изменила промт, добавив свой чехол для большей реалистичности",1,1,1,1,66,0,short_prompt
6281494f-3e04-49c7-a591-b9cfa943c5b3,https://promptshot.ru/p/ne-menyay-cherty-litsa-na-fotografii-zapechatlena-nochnaya-bannaya-stsena-u-vkho-62814,ChatBananahMama_ChatExport_2026-03-15,4110,А можно ПожалуйстаПротм? в чане с дольками апельсина и грейф,1,1,1,1,65,0,short_prompt
e97507e3-d075-4e82-9caf-a510acf1f956,https://promptshot.ru/p/sozday-portret-ne-menyaya-cherty-litsa-kinematograficheskiy-monokhromnyy-snimok-e9750,ChatBananahMama_ChatExport_2026-03-15,16562,Сделайте что то для танцовщиц в стиле hail hils,1,1,1,1,47,0,short_prompt
88a14b38-2f29-4fa8-b605-89e1d8fdf600,https://promptshot.ru/p/ne-menyay-cherty-litsa-blizkiy-portret-devushki-ona-stoit-v-polnyy-rost-u-fonarn-88a14,ChatBananahMama_ChatExport_2026-03-15,4329,Когда шикардео и не можешь остановиться,1,1,1,1,42,0,short_prompt
0d920db1-b172-4d07-8fa4-b6201796709a,https://promptshot.ru/p/sdelay-foto-na-fotografii-izobrazhena-zhenshchina-ona-stoit-u-bolshogo-okna-s-be-0d920,ChatBananahMama_ChatExport_2026-03-15,6885,"Можно, пожалуйста, побольше таких промтов",1,1,1,1,48,0,short_prompt
2e3d95f7-bfa8-444b-93a9-f96af1d7e843,https://promptshot.ru/p/sozday-portret-ne-menyaya-cherty-litsa-krupnyy-plan-portret-molodoy-zhenshchiny-2e3d9,ChatBananahMama_ChatExport_2026-03-15,10462,Выкладывайте больше таких промтов,1,1,1,1,41,0,short_prompt
e5398c66-4506-4c13-9f4e-2b4a8c6eb15b,https://promptshot.ru/p/a-ryadom-muzh-sidit-udobno-sori-tolko-ne-beyte-shutka-e5398,ChatBananahMama_ChatExport_2026-03-15,17748,"А рядом муж сидит 😁 удобно (сори, только не бейте, шутка",1,1,1,1,61,0,short_prompt
917d3b10-3757-41fe-86b7-d33bf7faa49e,https://promptshot.ru/p/ekstremalno-blizkiy-portret-litsa-rebyonka-litso-blizko-k-kamere-vesna-vse-taet-917d3,ChatBananahMama_ChatExport_2026-03-15,16773,"Хахахаха конечно мило, но почему он ее сделал так",1,1,1,1,49,0,short_prompt
f765fbc8-f1e5-4c2b-87d1-8e9b63ae01b9,,ChatBananahMama_ChatExport_2026-03-15,16934,,1,1,1,1,68,0,short_prompt
6136320d-44d8-4db8-b548-9cac7a347c03,https://promptshot.ru/p/blizkiy-rakurs-po-poyas-devushka-derzhit-krepko-obnyav-bolshogo-plyushevogo-kori-61363,ChatBananahMama_ChatExport_2026-03-15,4102,"Девочки привет. Подскажите пожалуйста, на исходнике уже должен быть мейкап? Или ИИ само сотворит чудо? 😄 Простите если ",1,1,1,1,138,0,short_prompt
0d0f8085-53f6-4dbb-a249-cc4aeea13d91,https://promptshot.ru/p/sozday-portret-ne-menyaya-cherty-litsa-krupnyy-plan-zhenshchiny-s-myagkoy-ulybko-0d0f8,ChatBananahMama_ChatExport_2026-03-15,6125,"Промт на видеоДевушка медленно поворачивает голову, и гладит свою шею.Камера плавно приближается",1,1,1,1,96,0,short_prompt
fde761a1-0825-4c03-b378-970e8d9d6517,https://promptshot.ru/p/uzhe-na-kanale-deliteschto-u-vas-poluchitsya-v-kommentariyakh-pod-postom-s-promt-fde76,ChatBananahMama_ChatExport_2026-03-15,1433,"Уже на канале  ✅Делитесь,что у вас получится в комментариях под постом с промтом",1,1,1,1,83,0,short_prompt
92d397ac-e937-4614-9029-a234aa3de3ae,https://promptshot.ru/p/khvatit-gadat-kak-nayti-svoyu-idealnuyu-strizhku-cherez-nano-banana-92d39,ii_photolab_ChatExport_2026-03-14,1189,Хватит гадать! Как найти свою идеальную стрижку через Nano Banana,1,1,1,1,162,0,short_prompt
112f29fa-b159-4dcd-a90e-6e9853ca5e2e,https://promptshot.ru/p/ne-menyay-cherty-litsa-dinamichnyy-portret-svirepoy-korolevy-voitelnitsy-ovna-sm-112f2,ChatBananahMama_ChatExport_2026-03-15,838,"Для видео: медленно позирует, показывая свой макияж, волосы развиваются на ветру, движения плавныеНе улыбается",1,1,1,1,110,0,short_prompt
59bbbade-c363-4715-8289-753d160e0994,https://promptshot.ru/p/sozdat-fotorealistichnyy-dnevnoy-portret-selfi-srednego-plana-devushka-sidit-v-m-59bbb,ChatBananahMama_ChatExport_2026-03-15,17750,"спасибо 😍 правда делала в другом боте, тут генерации кончились",1,1,1,1,64,0,short_prompt
fc8572b0-448a-4095-a5f9-79a34f8917fc,https://promptshot.ru/p/mozhno-zakhodite-v-bot-pod-kazhdym-postom-kotoryy-tekstovoy-zapros-pro-dobavlyae-fc857,ChatBananahMama_ChatExport_2026-03-15,7071,"Можно , заходите в бот под каждым постом который , текстовой запрос про, добавляете фото и пишете Промт «удали с фото лю",1,1,1,1,168,0,short_prompt
1440b0b7-dbbe-4f26-9ea0-a04440220a69,https://promptshot.ru/p/kinematograficheskiy-effekt-s-dobavleniem-zerna-sozdayte-giperrealistichnyy-port-1440b,ChatBananahMama_ChatExport_2026-03-15,13626,"А можно промты для карточки товаров WB, например для любого крема, духов, одежды, бытов и тд",1,1,1,1,93,0,short_prompt
c0ed200b-e286-41a0-8b70-fecdc4adbe03,https://promptshot.ru/p/poprobuyte-v-promte-udalit-tekst-pro-mimiku-litsa-chtoby-ne-morshchilas-i-budut-c0ed2,ChatBananahMama_ChatExport_2026-03-15,4683,"Попробуйте в промте удалить текст про мимику лица , чтобы не морщилась ) и будут классные фотки тоже",1,1,1,1,100,0,short_prompt
37d4b57e-e569-4745-9389-4717776230b9,https://promptshot.ru/p/fotorealistichnaya-studiynaya-fotografiya-malchika-57-let-on-sidit-na-myagkom-sv-37d4b,ChatBananahMama_ChatExport_2026-03-15,7047,Сделайте пожалуйста побольше похожих промтов,1,1,1,1,52,0,short_prompt
197050e3-dfcb-454e-8044-b823a3640791,https://promptshot.ru/p/foto-s-yarkoy-vspyshkoy-na-kotorom-devushka-v-roskoshnom-krasnom-atlasnom-khalat-19705,ChatBananahMama_ChatExport_2026-03-15,3664,"здравствуйте! какое фото оригинал вы используете? чтобы точно знать, в каком оно качестве и ракурсе 🥹 очень часто сталк",1,1,1,1,162,0,short_prompt
ecff3010-c297-49c3-a5d5-099b986ec345,https://promptshot.ru/p/sverkhdetalizirovannyy-redaktsionnyy-portret-snyatyy-pod-bolshim-uglom-vniz-zape-ecff3,ChatBananahMama_ChatExport_2026-03-15,10635,Я чуть переделала 😄😍 вроде не плохо получилось,1,1,1,1,51,0,short_prompt
979a133f-cab0-4712-8deb-e90d6efeab15,https://promptshot.ru/p/sozday-portret-ne-menyaya-cherty-litsa-portret-beremennoy-zhenshchiny-v-polnyy-r-979a1,ChatBananahMama_ChatExport_2026-03-15,7064,Сделайте пожалуйста промты на фото детей по месяцам,1,1,1,1,67,0,short_prompt
2efa4427-2299-450c-b548-0197af85d3dd,https://promptshot.ru/p/sledite-za-kanalom-na-dnyakh-poprobuem-sdelat-2efa4,ChatBananahMama_ChatExport_2026-03-15,4744,Можно добавить в Промт любого персонажа какого хотите,1,1,1,1,58,0,short_prompt
6a94def2-7f11-4ed4-9441-5e4f3433384d,https://promptshot.ru/p/promt-na-fotoa-full-body-shot-of-a-3-month-old-baby-lying-on-a-white-sheet-mimic-6a94d,ChatBananahMama_ChatExport_2026-03-15,5671,Промт на видео:Ребенок встает и начинает танцевать Не меняй черты лица и тела. Повтори все движения,1,1,1,1,99,0,short_prompt
f5d0dee0-3a21-41f4-a612-c3bac3504bce,https://promptshot.ru/p/ispolzuyte-zagruzhennuyu-fotografiyu-v-kachestve-tochnoy-kopii-cheloveka-sokhran-f5d0d,ChatBananahMama_ChatExport_2026-03-15,18030,Девочки а можно пожалуйста промты свадебные сделать,1,1,1,1,56,0,short_prompt
b746738f-4f32-4e62-9075-f9706c138a97,https://promptshot.ru/p/sozday-realistichnyy-foto-krupnyy-plan-devushki-ona-nakhoditsya-na-fone-zasnezhe-b7467,ChatBananahMama_ChatExport_2026-03-15,1920,добрый день а можно фотосессию девушки в Стамбуле несколько фоток,1,1,1,1,65,0,short_prompt
c3ccb746-9c06-42f5-94fb-d78dc22760a9,https://promptshot.ru/p/1promtne-menyaya-vneshnosti-rebenka-s-foto-izobrazhen-malenkiy-malchik-stoyashch-c3ccb,ChatBananahMama_ChatExport_2026-03-15,1986,"Можно на завтра , больше детских фотосессий?))",1,1,1,1,49,0,short_prompt
ecf80fa4-d7ec-4845-9dfe-fc0d8f61dee1,https://promptshot.ru/p/prompt-s-robotomgiperrealistichnyy-portret-5-letnego-malchika-v-kostyume-zhelezn-ecf80,ChatBananahMama_ChatExport_2026-03-15,478,Доброе утро помогите сделать пожалуйста,1,1,1,1,42,0,short_prompt
86d02d2a-444e-4f3a-bd1b-18e47b1cf12b,https://promptshot.ru/p/ne-menyay-cherty-litsa-volshebnaya-i-intimnaya-stsena-rozhdestvenskogo-gadaniya-86d02,ChatBananahMama_ChatExport_2026-03-15,4055,"подскажите, есть промт для создания картинки где у персонажей большие головы",1,1,1,1,78,0,short_prompt
3317b72f-5a8d-4367-b3df-fc24acc89814,https://promptshot.ru/p/probuyte-ozhivlyat-foto-v-veo-31-prosto-pishite-ozhivi-foto-devushka-povorachiva-3317b,ChatBananahMama_ChatExport_2026-03-15,6115,"Пробуйте оживлять фото в Veo 3.1, просто пишите оживи фото девушка поворачивает голову , позирует , смотрит в камеру😍 о",1,1,1,1,140,0,short_prompt
5f3849bd-84fa-442f-b489-d0862b0eacf6,https://promptshot.ru/p/1-promtfull-length-photo-of-a-woman-with-wavy-hair-posing-wearing-an-oversized-b-5f384,ChatBananahMama_ChatExport_2026-03-15,784,"Во втором Промте написано (голова вниз):looking down можно убрать из промта, чтобы разнообразить",1,1,1,1,98,0,short_prompt
c064dba4-a3cc-4761-b2f8-fd809460c8a0,https://promptshot.ru/p/promt-dlya-fotone-menyay-cherty-litsa-velichestvennyy-tsarstvennyy-portret-korol-c064d,ChatBananahMama_ChatExport_2026-03-15,780,"Промт видео: Медленно позирует,показывая макияжЛев рычит",1,1,1,1,56,0,short_prompt
aa141af2-609f-41a7-b0b1-65a1531dd3b4,https://promptshot.ru/p/ne-menyay-cherty-litsa-vertikalnoe-foto-do-grudi-makiyazh-teni-dlya-vek-s-dikim-aa141,ChatBananahMama_ChatExport_2026-03-15,814,"Для видео: медленно позирует, показывая свой макияж, волосы развиваются на ветру, движения плавныенатягивает лук, волосы",1,1,1,1,163,0,short_prompt
d2331838-0b1c-49a5-b46a-c59839585c82,https://promptshot.ru/p/dobavlyaem-foto-i-promt-sozday-nasyshchennyy-atmosfernyy-zimniy-portret-na-ulits-d2331,ChatBananahMama_ChatExport_2026-03-15,2316,круто! спасибо)) побольше бы промтов в такой стилистике,1,1,1,1,55,0,short_prompt
161e0abd-7626-4d5f-925d-86033fb94309,https://promptshot.ru/p/ne-menyaya-vneshnosti-zhenshchiny-s-foto-ona-stoit-v-polnyy-rost-slegka-pereness-161e0,ChatBananahMama_ChatExport_2026-03-15,2303,Класс!!! А есть промты в стиле советской открытки,1,1,1,1,50,0,short_prompt
634312da-bd82-49fb-901d-5c82c9a295e5,https://promptshot.ru/p/1-promt-verkhnee-fotofoto-v-zerkale-v-lifte-ne-menyaya-vneshnosti-lyudey-s-foto-63431,ChatBananahMama_ChatExport_2026-03-15,1048,"Волосы какие-то слегка пожованные, и кто-то порвал мне штанину, но так вроде бы прикольно. Хотя он почему-то всё равно м",1,1,1,1,199,0,short_prompt
99fe71dd-39df-484f-8f2b-61c3fb019b3e,https://promptshot.ru/p/ne-menyaya-vneshnosti-zhenshchiny-s-foto-pered-nami-zagadochnyy-i-slegka-provoka-99fe7,ChatBananahMama_ChatExport_2026-03-15,4203,"Здравствуйте, а как сделать индивидуальный промт который я хочу",1,1,1,1,65,0,short_prompt
51884303-5d0d-45ca-b954-49ae4b5a07df,https://promptshot.ru/p/devushka-v-chyornoy-shube-stoit-v-zimnem-lesu-gustom-vokrug-elok-vdali-derevyann-51884,ChatBananahMama_ChatExport_2026-03-15,2458,"Чуть изменила коня, сделала не черным а белым",1,1,1,1,47,0,short_prompt
8a030705-3263-488f-94b4-0c241ba3715b,https://promptshot.ru/p/photo-of-a-young-girl-sitting-on-a-high-backed-leather-brown-chair-with-a-doberm-8a030,ChatBananahMama_ChatExport_2026-03-15,2368,А вот итог🙈 абсолютно другой ребенок,1,1,1,1,40,0,short_prompt
b1d0b4ea-fa48-4f65-8ca8-27aa472848c1,https://promptshot.ru/p/tochnaya-kopiya-litsa-i-tela-iz-referensaya-na-zimney-rozhdestvenskoy-yarmarke-v-b1d0b,ChatBananahMama_ChatExport_2026-03-15,1090,Мне очень нравятся чëрно белые ваши работы,1,1,1,1,45,0,short_prompt
c9119e46-95f3-4038-9da2-49b6d839b28b,https://promptshot.ru/p/vau-staraemsya-delat-krutye-fotosessii-dlya-vas-uzhe-novye-seychas-delaem-skoro-c9119,ChatBananahMama_ChatExport_2026-03-15,1133,А в каком приложение если не секрет делаете,1,1,1,1,44,0,short_prompt
872057af-b246-41af-bfd5-b08101191018,https://promptshot.ru/p/promta-portrait-of-a-woman-standing-at-a-festive-table-holding-a-raised-plate-of-87205,ChatBananahMama_ChatExport_2026-03-15,1317,"Здравствуйте,а не могли бы вы сделать промт. Для рабочей профессии таролог,астролог,нумеролог. Заранее вас благодарю",1,1,1,1,123,0,short_prompt
77cbb3c5-0a0e-488e-a72e-13f67235884c,https://promptshot.ru/p/uzhe-na-kanale-deliteschto-u-vas-poluchitsya-v-kommentariyakh-pod-postom-s-promt-77cbb,ChatBananahMama_ChatExport_2026-03-15,1424,"Уже на канале  ✅Делитесь,что у вас получится в комментариях под постом с промтом",1,1,1,1,83,0,short_prompt
f64cf5c5-0562-4e18-88e6-a3fd00b97874,https://promptshot.ru/p/ne-menyay-cherty-litsa-vertikalnyy-portret-po-grudmakiyazh-teni-dlya-vek-v-izysk-f64cf,ChatBananahMama_ChatExport_2026-03-15,1349,Для видео: Девушка позирует медленно показывая макияж,1,1,1,1,53,0,short_prompt
2bc797df-b2a2-4e7a-b05e-050601e91a51,https://promptshot.ru/p/kinematograficheskiy-ekstremalno-blizkiy-portret-chasti-lits-pary-v-kadre-pochti-2bc79,ChatBananahMama_ChatExport_2026-03-15,1456,"Подобие такого, только где мама целует в лоб, у вас по-моему видела, но найти никак не могу",1,1,1,1,93,0,short_prompt
6980350d-2650-4af7-a088-92966c831b16,https://promptshot.ru/p/sozday-ne-menyaya-cherty-litsa-polnorostovoy-snimok-molodoy-devushki-stoyashchey-69803,ChatBananahMama_ChatExport_2026-03-15,4406,"Немножко не похож на изначального парня. Но такой персонаж тоже есть. А учитывая, что просто вообще для девушек был... П",1,1,1,1,148,0,short_prompt
b805cb61-c716-4dc2-8506-f2d8e3856282,https://promptshot.ru/p/sozday-selfi-ne-menyaya-cherty-litsa-na-fotografii-izobrazhena-molodaya-zhenshch-b805c,ChatBananahMama_ChatExport_2026-03-15,6939,"Ждем с нетерпением и спасибо, что умеете порадовать и удивить новыми идеями",1,1,1,1,78,0,short_prompt
fe108709-5065-40d7-a595-633b9739ebd8,https://promptshot.ru/p/promt-mozhno-menyat-pol-i-vozrast-rebenka-ne-menyaya-vneshnosti-lyudey-s-foto-na-fe108,ChatBananahMama_ChatExport_2026-03-15,1459,"Здравствуйте,  можно как-то сделать платную обработку",1,1,1,1,54,0,short_prompt
09555e94-5683-4b5d-87cf-681ad66efaa7,https://promptshot.ru/p/prosto-esli-delat-cherez-pro-versiyu-v-bote-iz-instruktsii-to-dolzhen-poluchitsy-09555,ChatBananahMama_ChatExport_2026-03-15,4409,И надпись в Промте под мужчину напишите ) и если через наш бот сделаете то правильно напишет без ошибок,1,1,1,1,103,0,short_prompt
82ae5a8d-00ce-4778-aeaf-eb9b638eee4b,https://promptshot.ru/p/kinematograficheskiy-effekt-s-dobavleniem-zerna-realistichnyy-ultrafotorealistic-82ae5,ChatBananahMama_ChatExport_2026-03-15,4525,"Здравствуйте! Подскажите пожалуйста, как можно пригласить подругу в этот канал? Если ввести в поиске, то не находит, так",1,1,1,1,149,0,short_prompt
40db0ea1-d277-4931-a317-b4fa70c90001,https://promptshot.ru/p/supeeer-video-dayut-bolshoy-prioritet-40db0,ChatBananahMama_ChatExport_2026-03-15,10288,"Совет , выбирайте 9:16 когда seedream 4.5 выбираете.Тогда фотки будут вертикальные",1,1,1,1,82,0,short_prompt
45f0fd00-c805-4273-93dc-f71ec3fceadd,https://promptshot.ru/p/devushka-sidit-v-dorogoy-mashine-v-beloy-ukorochennoy-shube-beloy-vodolazke-i-ko-45f0f,ChatBananahMama_ChatExport_2026-03-15,2563,Спасибо вам большое за промтыА есть где то правила какое должно быть исходное фото,1,1,1,1,83,0,short_prompt
2148e495-5ab0-41d3-88c6-765fab03ab34,https://promptshot.ru/p/elegantnyy-snimok-devushki-v-modnom-stileona-rasslablenno-lezhit-na-belom-kozhan-2148e,ChatBananahMama_ChatExport_2026-03-15,2612,Мне кажется это очень похоже на мой запрос где-то выше🥹🥹🥹 Спасибо большое,1,1,1,1,84,0,short_prompt
4e880b0e-3718-454b-93f4-10e31290588e,https://promptshot.ru/p/ne-menyaya-vneshnosti-zhenshchiny-s-foto-stsena-napolnena-tikhoy-myagkoy-atmosfe-4e880,ChatBananahMama_ChatExport_2026-03-15,6948,"Но мой рост 167 см, а не 16, 7 см",1,1,1,1,41,0,short_prompt
5eeebd37-c9d5-416e-bbe6-3f3fdca4a5ac,https://promptshot.ru/p/strannye-naruchniki-eto-k-tomu-promtu-navernoe-gde-testirovali-novuyu-versiyu-5eeeb,ChatBananahMama_ChatExport_2026-03-15,10535,"Странные наручники😁 это к тому промту наверное, где тестировали новую версию",1,1,1,1,79,0,short_prompt
3c632078-6a98-4d42-8552-5b1b0aad2b8d,https://promptshot.ru/p/poprobuyte-sgenerirovat-eshche-raz-byvaet-chto-inogda-vydaet-prikoly-my-dazhe-vy-3c632,ChatBananahMama_ChatExport_2026-03-15,6980,"Попробуйте сгенерировать еще раз , бывает что иногда выдает приколы 🤣 мы даже выкладываем иногда что получается смешно",1,1,1,1,119,0,short_prompt
cb6a610f-c90f-4562-8b5b-b13753abe238,https://promptshot.ru/p/ne-menyay-cherty-litsa-i-tsvet-volos-kinematograficheskiy-ekstremalno-blizkiy-po-cb6a6,ChatBananahMama_ChatExport_2026-03-15,4444,"пишет упс, и повторите заново, пробовали раз 10 точно, и все в пустую",1,1,1,1,69,0,short_prompt
6b25b1a8-4e1e-408c-aae0-0d6c4e0da1e5,https://promptshot.ru/p/ne-menyaya-vneshnosti-zhenshchiny-s-foto-kadr-zapechatlevaet-moment-igrivogo-yub-6b25b,ChatBananahMama_ChatExport_2026-03-15,4627,Я иногда тоже делаю и думаю почему это не Я,1,1,1,1,47,0,short_prompt
609caf09-2ae4-4544-ae7a-491689bbecc1,https://promptshot.ru/p/ne-menyaya-vneshnosti-zhenshchiny-s-foto-pered-nami-predstaet-utonchennaya-stsen-609ca,ChatBananahMama_ChatExport_2026-03-15,4701,добрый день а можно еще у Каабы идеи покидать с детьми например,1,1,1,1,63,0,short_prompt
