Title,Description,Link,Media URL,Pinterest board
"A woman poses for a photograph. She displays exquisite silver jewelry, including large, ornate earri","A woman poses for a photograph. She displays exquisite silver jewelry, including large, ornate earrings, a chunky ring, . Ready-to-use AI photo prompt — copy and paste into ChatGPT or Gemini. ""A woman poses for a photograph. She displays exquisite silver jewelry, including large, ornate earrings, a chunky ring, and intricately crafted bracel..."" Get this prompt and 6000+ more: https://promptshot.ru/p/a-woman-poses-for-a-photograph-she-displays-exquisite-silver-jewelry-including-l-d0c2b/?utm_sour",https://promptshot.ru/p/a-woman-poses-for-a-photograph-she-displays-exquisite-silver-jewelry-including-l-d0c2b/?utm_source=pinterest&utm_medium=pin,https://bk07-67ud-ea1y.gw-1a.dockhost.net/storage/v1/object/public/prompt-images/telegram/ii_photolab_ChatExport_2026-03-14/5256/0/0.jpg,Девушки
"Портрет мальчика одетого в белую рубашку и белые брюки Он держит в руках корзинку плетеную, в ней яй","Портрет мальчика одетого в белую рубашку и белые брюки Он держит в руках корзинку плетеную, в ней яйца крашенные перламу. Ready-to-use AI photo prompt — copy and paste into ChatGPT or Gemini. ""Портрет мальчика одетого в белую рубашку и белые брюки Он держит в руках корзинку плетеную, в ней яйца крашенные перламутровые, пасха с посыпкой, и ве..."" Get this prompt and 6000+ more: https://promptshot.ru/p/portret-malchika-odetogo-v-beluyu-rubashku-i-belye-bryuki-on-derzhit-v-rukakh-ko-237c1/?utm_sour",https://promptshot.ru/p/portret-malchika-odetogo-v-beluyu-rubashku-i-belye-bryuki-on-derzhit-v-rukakh-ko-237c1/?utm_source=pinterest&utm_medium=pin,https://bk07-67ud-ea1y.gw-1a.dockhost.net/storage/v1/object/public/prompt-images/telegram/ChatBananahMama_ChatExport_2026-03-15/17746/0/0.jpg,Мальчики
"Не меняя внешности женщины с фото, образ с дерзкой уверенностью и лёгкой игривостью. Женщина в полоб","Не меняя внешности женщины с фото, образ с дерзкой уверенностью и лёгкой игривостью. Женщина в полоборота к камере, слег. Ready-to-use AI photo prompt — copy and paste into ChatGPT or Gemini. ""Не меняя внешности женщины с фото, образ с дерзкой уверенностью и лёгкой игривостью. Женщина в полоборота к камере, слегка наклонена вперед, взгляд пр..."" Get this prompt and 6000+ more: https://promptshot.ru/p/ne-menyaya-vneshnosti-zhenshchiny-s-foto-obraz-s-derzkoy-uverennostyu-i-lyogkoy-ca196/?utm_sourc",https://promptshot.ru/p/ne-menyaya-vneshnosti-zhenshchiny-s-foto-obraz-s-derzkoy-uverennostyu-i-lyogkoy-ca196/?utm_source=pinterest&utm_medium=pin,https://bk07-67ud-ea1y.gw-1a.dockhost.net/storage/v1/object/public/prompt-images/telegram/ChatBananahMama_ChatExport_2026-03-15/17744/0/0.jpg,Девушки
Кинематографический портрет девушки с мелким зерном. Формат 9:16Девушка сидит на цветущем лугу посре,"Кинематографический портрет девушки с мелким зерном. Формат 9:16Девушка сидит на цветущем лугу посреди леса, солнечный л. Ready-to-use AI photo prompt — copy and paste into ChatGPT or Gemini. ""Кинематографический портрет девушки с мелким зерном. Формат 9:16Девушка сидит на цветущем лугу посреди леса, солнечный летний полдень. Она обнимает ко..."" Get this prompt and 6000+ more: https://promptshot.ru/p/kinematograficheskiy-portret-devushki-s-melkim-zernom-format-916devushka-sidit-n-6e14c/?utm_sour",https://promptshot.ru/p/kinematograficheskiy-portret-devushki-s-melkim-zernom-format-916devushka-sidit-n-6e14c/?utm_source=pinterest&utm_medium=pin,https://bk07-67ud-ea1y.gw-1a.dockhost.net/storage/v1/object/public/prompt-images/telegram/ChatBananahMama_ChatExport_2026-03-15/17742/0/0.jpg,Девушки
Кинематографический портрет с мелким зерном. Формат 9:16 Маленькая девочка с кудряшками сидит на мяг,"Кинематографический портрет с мелким зерном. Формат 9:16 Маленькая девочка с кудряшками сидит на мягком пледе в цветущем. Ready-to-use AI photo prompt — copy and paste into ChatGPT or Gemini. ""Кинематографический портрет с мелким зерном. Формат 9:16 Маленькая девочка с кудряшками сидит на мягком пледе в цветущем саду. На ней одето вязаное пл..."" Get this prompt and 6000+ more: https://promptshot.ru/p/kinematograficheskiy-portret-s-melkim-zernom-format-916-malenkaya-devochka-s-kud-a5d7c/?utm_sour",https://promptshot.ru/p/kinematograficheskiy-portret-s-melkim-zernom-format-916-malenkaya-devochka-s-kud-a5d7c/?utm_source=pinterest&utm_medium=pin,https://bk07-67ud-ea1y.gw-1a.dockhost.net/storage/v1/object/public/prompt-images/telegram/ChatBananahMama_ChatExport_2026-03-15/17739/0/0.jpg,Девочки
Мужской портрет,"Мужской портрет. Ready-to-use AI photo prompt — copy and paste into ChatGPT or Gemini. ""СТРОГО сохранить внешность 1:1 — лицо, черты, пропорции, текстуру кожи и возраст без изменений, без ретуши. Фото — единственный эталон внешности. Форм..."" Get this prompt and 6000+ more: https://promptshot.ru/p/muzhskoy-portret-6c92d/?utm_source=pinterest&utm_medium=pin",https://promptshot.ru/p/muzhskoy-portret-6c92d/?utm_source=pinterest&utm_medium=pin,https://bk07-67ud-ea1y.gw-1a.dockhost.net/storage/v1/object/public/prompt-images/telegram/LEXYGPT_ChatExport_2026-03-13/1494/0/0.jpg,Мужчины
Женщина лежит на белых простынях,"Женщина лежит на белых простынях. Ready-to-use AI photo prompt — copy and paste into ChatGPT or Gemini. ""СТРОГО сохранить внешность 1:1 — лицо, черты, пропорции, текстура кожи, возраст, натуральный тон без ретуши. Фото — эталон. Формат 3:4. Женщина лежит ..."" Get this prompt and 6000+ more: https://promptshot.ru/p/zhenshchina-lezhit-na-belykh-prostynyakh-a634d/?utm_source=pinterest&utm_medium=pin",https://promptshot.ru/p/zhenshchina-lezhit-na-belykh-prostynyakh-a634d/?utm_source=pinterest&utm_medium=pin,https://bk07-67ud-ea1y.gw-1a.dockhost.net/storage/v1/object/public/prompt-images/telegram/bananogenpromt_ChatExport_2026-03-13/1284/0/0.jpg,Девушки
Сияющее фото,"Сияющее фото. Ready-to-use AI photo prompt — copy and paste into ChatGPT or Gemini. ""СТРОГО сохранить внешность 1:1 — лицо, черты, пропорции, текстуру кожи и возраст без изменений, без ретуши. Фото — единственный эталон внешности. Форм..."" Get this prompt and 6000+ more: https://promptshot.ru/p/siyayushchee-foto-1-25932/?utm_source=pinterest&utm_medium=pin",https://promptshot.ru/p/siyayushchee-foto-1-25932/?utm_source=pinterest&utm_medium=pin,https://bk07-67ud-ea1y.gw-1a.dockhost.net/storage/v1/object/public/prompt-images/telegram/PixelNanoBot_ChatExport_2026-03-14/672/0/0.jpg,Девушки
Сияющее фото,"Сияющее фото. Ready-to-use AI photo prompt — copy and paste into ChatGPT or Gemini. ""Сохранить внешность 1:1. Не изменять черты лица. Фото-эталон. Ультрареалистичный студийный портрет девушки 9:16, 8K, плечевой кадр, корпус слегка пове..."" Get this prompt and 6000+ more: https://promptshot.ru/p/siyayushchee-foto-2-7f666/?utm_source=pinterest&utm_medium=pin",https://promptshot.ru/p/siyayushchee-foto-2-7f666/?utm_source=pinterest&utm_medium=pin,https://bk07-67ud-ea1y.gw-1a.dockhost.net/storage/v1/object/public/prompt-images/telegram/PixelNanoBot_ChatExport_2026-03-14/672/1/0.jpg,Девушки
Селфи в зеркале 🖤ВАЖНО:,"Селфи в зеркале 🖤ВАЖНО:. Ready-to-use AI photo prompt — copy and paste into ChatGPT or Gemini. ""СТРОГО сохранить внешность 1:1 — лицо, черты, пропорции, текстуру кожи и возраст без изменений. Фото — эталон внешности. Фотореалистичная сцена зеркал..."" Get this prompt and 6000+ more: https://promptshot.ru/p/selfi-v-zerkale-vazhno-23edd/?utm_source=pinterest&utm_medium=pin",https://promptshot.ru/p/selfi-v-zerkale-vazhno-23edd/?utm_source=pinterest&utm_medium=pin,https://bk07-67ud-ea1y.gw-1a.dockhost.net/storage/v1/object/public/prompt-images/telegram/LEXYGPT_ChatExport_2026-03-13/1492/0/0.jpg,Девушки
Поцелуй молодой пары на улице,"Поцелуй молодой пары на улице. Ready-to-use AI photo prompt — copy and paste into ChatGPT or Gemini. ""СТРОГО сохранить внешность 1:1 — лица пары, черты, пропорции, текстура кожи, возраст, натуральный тон без ретуши. Фото — эталон. Формат 3:4. Молодая п..."" Get this prompt and 6000+ more: https://promptshot.ru/p/potseluy-molodoy-pary-na-ulitse-0808d/?utm_source=pinterest&utm_medium=pin",https://promptshot.ru/p/potseluy-molodoy-pary-na-ulitse-0808d/?utm_source=pinterest&utm_medium=pin,https://bk07-67ud-ea1y.gw-1a.dockhost.net/storage/v1/object/public/prompt-images/telegram/bananogenpromt_ChatExport_2026-03-13/1283/0/0.jpg,Пары
Коллаж для пар,"Коллаж для пар. Ready-to-use AI photo prompt — copy and paste into ChatGPT or Gemini. ""СТРОГО сохранить внешность людей с фото 1:1 — лица, черты, пропорции и текстуру кожи без изменений. Фото — эталон внешности. Формат 9:16. Вертикальный..."" Get this prompt and 6000+ more: https://promptshot.ru/p/kollazh-dlya-par-2-1fd2c/?utm_source=pinterest&utm_medium=pin",https://promptshot.ru/p/kollazh-dlya-par-2-1fd2c/?utm_source=pinterest&utm_medium=pin,https://bk07-67ud-ea1y.gw-1a.dockhost.net/storage/v1/object/public/prompt-images/telegram/PixelNanoBot_ChatExport_2026-03-14/670/1/0.jpg,Пары
Коллаж для пар,"Коллаж для пар. Ready-to-use AI photo prompt — copy and paste into ChatGPT or Gemini. ""СТРОГО сохранить внешность людей с фото 1:1 — лица, черты, пропорции и текстуру кожи без изменений, без ретуши. Фото — эталон внешности. Формат 9:16. ..."" Get this prompt and 6000+ more: https://promptshot.ru/p/kollazh-dlya-par-1-9fdde/?utm_source=pinterest&utm_medium=pin",https://promptshot.ru/p/kollazh-dlya-par-1-9fdde/?utm_source=pinterest&utm_medium=pin,https://bk07-67ud-ea1y.gw-1a.dockhost.net/storage/v1/object/public/prompt-images/telegram/PixelNanoBot_ChatExport_2026-03-14/670/0/0.jpg,Пары
"создай портрет, не меняя черты лица. Женщина стильная, Она в камеру не смотрит, сидит на полу боком ","создай портрет, не меняя черты лица. Женщина стильная, Она в камеру не смотрит, сидит на полу боком к камере, руки на по. Ready-to-use AI photo prompt — copy and paste into ChatGPT or Gemini. ""создай портрет, не меняя черты лица. Женщина стильная, Она в камеру не смотрит, сидит на полу боком к камере, руки на полу. Элегантный макияж глаза с ..."" Get this prompt and 6000+ more: https://promptshot.ru/p/sozday-portret-zhenshchina-smotrit-v-kameru-stoit-u-beloy-steny-rukoy-popravlyae-1494a/?utm_sour",https://promptshot.ru/p/sozday-portret-zhenshchina-smotrit-v-kameru-stoit-u-beloy-steny-rukoy-popravlyae-1494a/?utm_source=pinterest&utm_medium=pin,https://bk07-67ud-ea1y.gw-1a.dockhost.net/storage/v1/object/public/prompt-images/telegram/ChatBananahMama_ChatExport_2026-03-15/17720/0/0.jpg,Девушки
Живая уличная серия фото,"Живая уличная серия фото. Ready-to-use AI photo prompt — copy and paste into ChatGPT or Gemini. ""СТРОГО сохранить внешность 1:1 — лицо, черты, пропорции, текстуру кожи и возраст без изменений. Фото — эталон внешности. Формат 3:4. Фотореалистичная ..."" Get this prompt and 6000+ more: https://promptshot.ru/p/zhivaya-ulichnaya-seriya-foto-1-0bab0/?utm_source=pinterest&utm_medium=pin",https://promptshot.ru/p/zhivaya-ulichnaya-seriya-foto-1-0bab0/?utm_source=pinterest&utm_medium=pin,https://bk07-67ud-ea1y.gw-1a.dockhost.net/storage/v1/object/public/prompt-images/telegram/LEXYGPT_ChatExport_2026-03-13/1490/0/0.jpg,Девушки
Живая уличная серия фото,"Живая уличная серия фото. Ready-to-use AI photo prompt — copy and paste into ChatGPT or Gemini. ""СТРОГО сохранить внешность 1:1 — лицо, черты, пропорции, текстуру кожи и возраст без изменений. Фото — эталон внешности. Формат 3:4. Фотореалистичная ..."" Get this prompt and 6000+ more: https://promptshot.ru/p/zhivaya-ulichnaya-seriya-foto-2-3f93c/?utm_source=pinterest&utm_medium=pin",https://promptshot.ru/p/zhivaya-ulichnaya-seriya-foto-2-3f93c/?utm_source=pinterest&utm_medium=pin,https://bk07-67ud-ea1y.gw-1a.dockhost.net/storage/v1/object/public/prompt-images/telegram/LEXYGPT_ChatExport_2026-03-13/1490/1/0.jpg,Девушки
"Крупный план лица девушки в стиле ""высокой моды"". Волосы убраны в ярко розовое полотенце (тюрбан) Эл","Крупный план лица девушки в стиле ""высокой моды"". Волосы убраны в ярко розовое полотенце (тюрбан) Элегантный макияж глаз. Ready-to-use AI photo prompt — copy and paste into ChatGPT or Gemini. ""Крупный план лица девушки в стиле ""высокой моды"". Волосы убраны в ярко розовое полотенце (тюрбан) Элегантный макияж глаз: нежно розовые с сиянием тени..."" Get this prompt and 6000+ more: https://promptshot.ru/p/krupnyy-plan-litsa-devushki-v-stile-vysokoy-mody-volosy-ubrany-v-yarko-rozovoe-p-1d03b/?utm_sour",https://promptshot.ru/p/krupnyy-plan-litsa-devushki-v-stile-vysokoy-mody-volosy-ubrany-v-yarko-rozovoe-p-1d03b/?utm_source=pinterest&utm_medium=pin,https://bk07-67ud-ea1y.gw-1a.dockhost.net/storage/v1/object/public/prompt-images/telegram/ChatBananahMama_ChatExport_2026-03-15/17716/0/0.jpg,Девушки
Мужчина на крыше спорткара,"Мужчина на крыше спорткара. Ready-to-use AI photo prompt — copy and paste into ChatGPT or Gemini. ""СТРОГО сохранить внешность 1:1 — лицо, черты, пропорции, текстура кожи, возраст, натуральный тон без ретуши. Фото — эталон. Формат 3:4. Мужчина сидит ..."" Get this prompt and 6000+ more: https://promptshot.ru/p/muzhchina-na-kryshe-sportkara-f8255/?utm_source=pinterest&utm_medium=pin",https://promptshot.ru/p/muzhchina-na-kryshe-sportkara-f8255/?utm_source=pinterest&utm_medium=pin,https://bk07-67ud-ea1y.gw-1a.dockhost.net/storage/v1/object/public/prompt-images/telegram/bananogenpromt_ChatExport_2026-03-13/1281/0/0.jpg,Мужчины
Делаем фото на мыльницу,"Делаем фото на мыльницу. Ready-to-use AI photo prompt — copy and paste into ChatGPT or Gemini. ""Любительское селфи на смартфон с фронтальной вспышкой, вертикальный формат 4:5, эстетика Y2K и мыльницы 2000-х. Крупный план: девушка сидит у однотонн..."" Get this prompt and 6000+ more: https://promptshot.ru/p/delaem-foto-na-mylnitsu-8c453/?utm_source=pinterest&utm_medium=pin",https://promptshot.ru/p/delaem-foto-na-mylnitsu-8c453/?utm_source=pinterest&utm_medium=pin,https://bk07-67ud-ea1y.gw-1a.dockhost.net/storage/v1/object/public/prompt-images/telegram/Hvhvgybot_ChatExport_2026-03-15/1138/0/0.jpg,Девушки
Фото в деловом стиле,"Фото в деловом стиле. Ready-to-use AI photo prompt — copy and paste into ChatGPT or Gemini. ""Ультрареалистичный студийный портрет в стиле фэшн. Сохранить внешность 1:1. Фото - эталон. Минималистичная профессиональная фотостудия с белым фоном и..."" Get this prompt and 6000+ more: https://promptshot.ru/p/foto-v-delovom-stile-2-658b3/?utm_source=pinterest&utm_medium=pin",https://promptshot.ru/p/foto-v-delovom-stile-2-658b3/?utm_source=pinterest&utm_medium=pin,https://bk07-67ud-ea1y.gw-1a.dockhost.net/storage/v1/object/public/prompt-images/telegram/PixelNanoBot_ChatExport_2026-03-14/667/1/0.jpg,Девушки
Фото в деловом стиле,"Фото в деловом стиле. Ready-to-use AI photo prompt — copy and paste into ChatGPT or Gemini. ""Ультрареалистичный студийный портрет в стиле фэшн. Сохранить внешность 1:1. Фото-эталон. Минималистичная профессиональная фотостудия с белым фоном и ч..."" Get this prompt and 6000+ more: https://promptshot.ru/p/foto-v-delovom-stile-1-d6eb1/?utm_source=pinterest&utm_medium=pin",https://promptshot.ru/p/foto-v-delovom-stile-1-d6eb1/?utm_source=pinterest&utm_medium=pin,https://bk07-67ud-ea1y.gw-1a.dockhost.net/storage/v1/object/public/prompt-images/telegram/PixelNanoBot_ChatExport_2026-03-14/667/0/0.jpg,Девушки
"A woman sits on a wooden floor, her back against large antique double doors. Her body is positioned ","A woman sits on a wooden floor, her back against large antique double doors. Her body is positioned frontally to the cam. Ready-to-use AI photo prompt — copy and paste into ChatGPT or Gemini. ""A woman sits on a wooden floor, her back against large antique double doors. Her body is positioned frontally to the camera, one leg extended forward ..."" Get this prompt and 6000+ more: https://promptshot.ru/p/a-woman-sits-on-a-wooden-floor-her-back-against-large-antique-double-doors-her-b-914f3/?utm_sour",https://promptshot.ru/p/a-woman-sits-on-a-wooden-floor-her-back-against-large-antique-double-doors-her-b-914f3/?utm_source=pinterest&utm_medium=pin,https://bk07-67ud-ea1y.gw-1a.dockhost.net/storage/v1/object/public/prompt-images/telegram/ii_photolab_ChatExport_2026-03-14/5244/0/0.jpg,Девушки
"A woman sits on a blanket on the grass in a park, her body turned three-quarters to the camera, one ","A woman sits on a blanket on the grass in a park, her body turned three-quarters to the camera, one leg bent under her, . Ready-to-use AI photo prompt — copy and paste into ChatGPT or Gemini. ""A woman sits on a blanket on the grass in a park, her body turned three-quarters to the camera, one leg bent under her, the other extended to the side..."" Get this prompt and 6000+ more: https://promptshot.ru/p/a-woman-sits-on-a-blanket-on-the-grass-in-a-park-her-body-turned-three-quarters-dc9cd/?utm_sourc",https://promptshot.ru/p/a-woman-sits-on-a-blanket-on-the-grass-in-a-park-her-body-turned-three-quarters-dc9cd/?utm_source=pinterest&utm_medium=pin,https://bk07-67ud-ea1y.gw-1a.dockhost.net/storage/v1/object/public/prompt-images/telegram/ii_photolab_ChatExport_2026-03-14/5240/0/0.jpg,Девушки
"A woman sits on a festively set table in an interior design studio, her body positioned diagonally a","A woman sits on a festively set table in an interior design studio, her body positioned diagonally across the tabletop, . Ready-to-use AI photo prompt — copy and paste into ChatGPT or Gemini. ""A woman sits on a festively set table in an interior design studio, her body positioned diagonally across the tabletop, one leg bent and extended to t..."" Get this prompt and 6000+ more: https://promptshot.ru/p/a-woman-sits-on-a-festively-set-table-in-an-interior-design-studio-her-body-posi-56668/?utm_sour",https://promptshot.ru/p/a-woman-sits-on-a-festively-set-table-in-an-interior-design-studio-her-body-posi-56668/?utm_source=pinterest&utm_medium=pin,https://bk07-67ud-ea1y.gw-1a.dockhost.net/storage/v1/object/public/prompt-images/telegram/ii_photolab_ChatExport_2026-03-14/5239/0/0.jpg,Девушки
"Пара в объятиях, женщина улыбается","Пара в объятиях, женщина улыбается. Ready-to-use AI photo prompt — copy and paste into ChatGPT or Gemini. ""СТРОГО сохранить внешность 1:1 — лицо женщины, черты, пропорции, текстуру кожи, возраст, натуральный тон без ретуши. Фото — эталон. Формат 3:4. Женщин..."" Get this prompt and 6000+ more: https://promptshot.ru/p/para-v-obyatiyakh-zhenshchina-ulybaetsya-4d7f6/?utm_source=pinterest&utm_medium=pin",https://promptshot.ru/p/para-v-obyatiyakh-zhenshchina-ulybaetsya-4d7f6/?utm_source=pinterest&utm_medium=pin,https://bk07-67ud-ea1y.gw-1a.dockhost.net/storage/v1/object/public/prompt-images/telegram/bananogenpromt_ChatExport_2026-03-13/1280/0/0.jpg,Пары
"Не меняй лицо! Не меняй черты лица! Не меняй пропорции тела, глаза зеленые! Волосы черные собранные ","Не меняй лицо! Не меняй черты лица! Не меняй пропорции тела, глаза зеленые! Волосы черные собранные в высокий небрежный . Ready-to-use AI photo prompt — copy and paste into ChatGPT or Gemini. ""Не меняй лицо! Не меняй черты лица! Не меняй пропорции тела, глаза зеленые! Волосы черные собранные в высокий небрежный волнистый пучок в стиле 90-х ч..."" Get this prompt and 6000+ more: https://promptshot.ru/p/ne-menyay-litso-ne-menyay-cherty-litsa-ne-menyay-proportsii-tela-glaza-svetlo-ze-27936/?utm_sour",https://promptshot.ru/p/ne-menyay-litso-ne-menyay-cherty-litsa-ne-menyay-proportsii-tela-glaza-svetlo-ze-27936/?utm_source=pinterest&utm_medium=pin,https://bk07-67ud-ea1y.gw-1a.dockhost.net/storage/v1/object/public/prompt-images/telegram/ChatBananahMama_ChatExport_2026-03-15/17655/0/0.jpg,Девушки
"Не меняя внешности женщины с фото, перед нами предстает изысканная черно-белая композиция из четырех","Не меняя внешности женщины с фото, перед нами предстает изысканная черно-белая композиция из четырех кадров, где она пре. Ready-to-use AI photo prompt — copy and paste into ChatGPT or Gemini. ""Не меняя внешности женщины с фото, перед нами предстает изысканная черно-белая композиция из четырех кадров, где она предстает в тонко выписанных эмоц..."" Get this prompt and 6000+ more: https://promptshot.ru/p/ne-menyaya-vneshnosti-zhenshchiny-s-foto-pered-nami-predstaet-izyskannaya-cherno-c5c37/?utm_sour",https://promptshot.ru/p/ne-menyaya-vneshnosti-zhenshchiny-s-foto-pered-nami-predstaet-izyskannaya-cherno-c5c37/?utm_source=pinterest&utm_medium=pin,https://bk07-67ud-ea1y.gw-1a.dockhost.net/storage/v1/object/public/prompt-images/telegram/ChatBananahMama_ChatExport_2026-03-15/17648/0/0.jpg,Девушки
Портретное фото с эффектом размытия,"Портретное фото с эффектом размытия. Ready-to-use AI photo prompt — copy and paste into ChatGPT or Gemini. ""СТРОГО сохранить внешность 1:1 — лицо, черты, пропорции, текстуру кожи и возраст без изменений, без ретуши. Фото — единственный эталон внешности. Форм..."" Get this prompt and 6000+ more: https://promptshot.ru/p/portretnoe-foto-s-effektom-razmytiya-67f17/?utm_source=pinterest&utm_medium=pin",https://promptshot.ru/p/portretnoe-foto-s-effektom-razmytiya-67f17/?utm_source=pinterest&utm_medium=pin,https://bk07-67ud-ea1y.gw-1a.dockhost.net/storage/v1/object/public/prompt-images/telegram/LEXYGPT_ChatExport_2026-03-13/1488/0/0.jpg,Девушки
"2 Промт:Не меняя внешности человека с фото, изображено интерьерное пространство автомобиля, оформлен","2 Промт:Не меняя внешности человека с фото, изображено интерьерное пространство автомобиля, оформленное с изысканной стр. Ready-to-use AI photo prompt — copy and paste into ChatGPT or Gemini. ""2 Промт:Не меняя внешности человека с фото, изображено интерьерное пространство автомобиля, оформленное с изысканной строгостью и сдержанной элегантно..."" Get this prompt and 6000+ more: https://promptshot.ru/p/1-promt-ne-menyaya-vneshnosti-zhenshchiny-s-foto-ona-predstaet-v-stsene-podzemno-16d7a/?utm_sour",https://promptshot.ru/p/1-promt-ne-menyaya-vneshnosti-zhenshchiny-s-foto-ona-predstaet-v-stsene-podzemno-16d7a/?utm_source=pinterest&utm_medium=pin,https://bk07-67ud-ea1y.gw-1a.dockhost.net/storage/v1/object/public/prompt-images/telegram/ChatBananahMama_ChatExport_2026-03-15/17639/0/0.jpg,Черно-белое
"Не меняя внешности женщины с фото, она располагается на стуле в непринуждённой, слегка задумчивой по","Не меняя внешности женщины с фото, она располагается на стуле в непринуждённой, слегка задумчивой позе, с одной ногой, с. Ready-to-use AI photo prompt — copy and paste into ChatGPT or Gemini. ""Не меняя внешности женщины с фото, она располагается на стуле в непринуждённой, слегка задумчивой позе, с одной ногой, согнутой в колене, опёртой на с..."" Get this prompt and 6000+ more: https://promptshot.ru/p/ne-menyaya-vneshnosti-zhenshchiny-s-foto-ona-raspolagaetsya-na-stule-v-neprinuzh-97b56/?utm_sour",https://promptshot.ru/p/ne-menyaya-vneshnosti-zhenshchiny-s-foto-ona-raspolagaetsya-na-stule-v-neprinuzh-97b56/?utm_source=pinterest&utm_medium=pin,https://bk07-67ud-ea1y.gw-1a.dockhost.net/storage/v1/object/public/prompt-images/telegram/ChatBananahMama_ChatExport_2026-03-15/17636/0/0.jpg,Девушки
Женщина в леопардовом топе на диване,"Женщина в леопардовом топе на диване. Ready-to-use AI photo prompt — copy and paste into ChatGPT or Gemini. ""СТРОГО сохранить внешность 1:1 — лицо, черты, пропорции, текстуру кожи, возраст, натуральный тон без ретуши. Фото — эталон. Формат 3:4. Женщина сидит ..."" Get this prompt and 6000+ more: https://promptshot.ru/p/zhenshchina-v-leopardovom-tope-na-divane-4c28d/?utm_source=pinterest&utm_medium=pin",https://promptshot.ru/p/zhenshchina-v-leopardovom-tope-na-divane-4c28d/?utm_source=pinterest&utm_medium=pin,https://bk07-67ud-ea1y.gw-1a.dockhost.net/storage/v1/object/public/prompt-images/telegram/bananogenpromt_ChatExport_2026-03-13/1277/0/0.jpg,Девушки
Крупный план лица девушки в стиле «высокой моды».Волосы черные убраны в низкий гладкий пучок пробор ,"Крупный план лица девушки в стиле «высокой моды».Волосы черные убраны в низкий гладкий пучок пробор на бок .   макияж гл. Ready-to-use AI photo prompt — copy and paste into ChatGPT or Gemini. ""Крупный план лица девушки в стиле «высокой моды».Волосы черные убраны в низкий гладкий пучок пробор на бок .   макияж глаза с длинными очень широкими ..."" Get this prompt and 6000+ more: https://promptshot.ru/p/krupnyy-plan-litsa-devushki-v-stile-vysokoy-modyvolosy-chernye-ubrany-v-nizkiy-g-41a37/?utm_sour",https://promptshot.ru/p/krupnyy-plan-litsa-devushki-v-stile-vysokoy-modyvolosy-chernye-ubrany-v-nizkiy-g-41a37/?utm_source=pinterest&utm_medium=pin,https://bk07-67ud-ea1y.gw-1a.dockhost.net/storage/v1/object/public/prompt-images/telegram/ChatBananahMama_ChatExport_2026-03-15/17628/0/0.jpg,Девушки
Фото в стиле Vogue,"Фото в стиле Vogue. Ready-to-use AI photo prompt — copy and paste into ChatGPT or Gemini. ""Создай реалистичную обложку журнала в стиле Vogue. Сохранить внешность 100%, без изменения черт, пропорций и возраста. Вокруг неё — множество DSLR-кам..."" Get this prompt and 6000+ more: https://promptshot.ru/p/foto-v-stile-vogue-42bcc/?utm_source=pinterest&utm_medium=pin",https://promptshot.ru/p/foto-v-stile-vogue-42bcc/?utm_source=pinterest&utm_medium=pin,https://bk07-67ud-ea1y.gw-1a.dockhost.net/storage/v1/object/public/prompt-images/telegram/PixelNanoBot_ChatExport_2026-03-14/665/0/0.jpg,Девушки
A woman stands in front of an ornate vintage mirror in an elegant floral setting. She gently holds a,"A woman stands in front of an ornate vintage mirror in an elegant floral setting. She gently holds a large pink rose to . Ready-to-use AI photo prompt — copy and paste into ChatGPT or Gemini. ""A woman stands in front of an ornate vintage mirror in an elegant floral setting. She gently holds a large pink rose to her face, gazing at her reflec..."" Get this prompt and 6000+ more: https://promptshot.ru/p/a-woman-stands-in-front-of-an-ornate-vintage-mirror-in-an-elegant-floral-setting-8774d/?utm_sour",https://promptshot.ru/p/a-woman-stands-in-front-of-an-ornate-vintage-mirror-in-an-elegant-floral-setting-8774d/?utm_source=pinterest&utm_medium=pin,https://bk07-67ud-ea1y.gw-1a.dockhost.net/storage/v1/object/public/prompt-images/telegram/ii_photolab_ChatExport_2026-03-14/5236/0/0.jpg,Девушки
"A woman sits reclining on a soft sofa in a classic interior space, her body slightly angled diagonal","A woman sits reclining on a soft sofa in a classic interior space, her body slightly angled diagonally toward the camera. Ready-to-use AI photo prompt — copy and paste into ChatGPT or Gemini. ""A woman sits reclining on a soft sofa in a classic interior space, her body slightly angled diagonally toward the camera. She leans back against the s..."" Get this prompt and 6000+ more: https://promptshot.ru/p/a-woman-sits-reclining-on-a-soft-sofa-in-a-classic-interior-space-her-body-sligh-158c5/?utm_sour",https://promptshot.ru/p/a-woman-sits-reclining-on-a-soft-sofa-in-a-classic-interior-space-her-body-sligh-158c5/?utm_source=pinterest&utm_medium=pin,https://bk07-67ud-ea1y.gw-1a.dockhost.net/storage/v1/object/public/prompt-images/telegram/ii_photolab_ChatExport_2026-03-14/5233/0/0.jpg,Девушки
